what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831630921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434831634683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831635230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831637497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434831639708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831640212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831642650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434831645794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831646232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831648299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434831651532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831651959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831668875
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434831673748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434831675081
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434831675081
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1434831677974
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1434831702666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434831711613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434831713832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831731535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831735599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831736322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831738672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831815898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831956367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831969576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831984765
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434831992050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434831995270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832001521
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1434832001541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832001649
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1434832002499
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434832003925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832004863
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1434832006078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832007385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832008804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832011116
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1434832011116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832015921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832025331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832025374
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832025602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832030286
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1434832030453
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1434832036288
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832039380
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832039522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832043922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832046622
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1434832051297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832051887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832054277
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832066206
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832066307
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832068139
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832070526
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832071173
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832071665
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1434832077346
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832087317
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832087424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832088135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832090358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832095856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832116965
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1434832120625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832120657
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434832122856
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434832124520
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434832124694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832130162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832134034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434832138700
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832139142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434832139930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832140273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434832143122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832143353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434832183131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832183642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1434832183687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832192583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434832198497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832198958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1434832199042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832205266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832208442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832224493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832247855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832297623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832300381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832303126
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1434832303229
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1434832305253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832307896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832310702
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832315410
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832315508
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832327484
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832328164
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832328829
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832329251
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1434832331208
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832334290
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832334396
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832335825
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832338606
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1434832340138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832348999
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832351955
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832352058
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832354370
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832355176
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832355747
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832356576
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832357336
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832357941
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832358492
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832359053
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832364565
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1434832365512
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832370360
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832370462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832371917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832391244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832431668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832434487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832436522
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1434832436649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832438631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832444722
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832447803
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832447920
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832449250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1434832453376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832462950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832502987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832506679
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1434832506711
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1434832507868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1434832517794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832527834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832659029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832661442
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1434832665595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434832670275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832702607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832734506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832793593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832879024
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434832882241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832883875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832885399
error,log,,,"Could not delete C:\\workspace\\gmr1\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\wtpwebapps\\gmr1\\WEB-INF\\lib\\servlet-api.jar. May be locked by another process.",1434832885791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832885908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832887434
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1434832890597
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1434832891202
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1434832893345
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1434832893374
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1434832893407
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434832893465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832898687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832900869
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1434832904129
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1434832905020
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434832906520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832909628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832915779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832915815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832920974
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1434832921166
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832921175
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832923857
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1434832925525
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832926990
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832927074
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832927561
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832928123
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832928686
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832929429
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832930089
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832930844
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832932187
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832933186
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832933918
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832934542
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832935185
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832935796
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832936440
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832937048
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832937845
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832938439
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832939082
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832939708
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832940368
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1434832941015
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1434832943158
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1434832946039
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1434832946131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434832949617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434838775482
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1434838778532
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434838778542
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434838780798
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1434838780892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434838781228
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434838792714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434838793051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434838827912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434838836894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434838840473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434838843421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434838843648
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1434838846564
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434838846814
